,ROC-AUC,PR-AUC,ACCURACY,BALANCED ACCURACY,PRECISION,RECALL,F1 SCORE,MCC
0,0.8618103229087211,0.499727646605708,0.9705521472392638,0.7471646558732,0.5901639344262295,0.5070422535211268,0.5454545454545454,0.5319602556167098
1,0.8365796098738376,0.49917785431470524,0.9705521472392638,0.6996486930737744,0.6170212765957447,0.4084507042253521,0.4915254237288136,0.48780089977745394
2,0.8143086845507318,0.42876061149184147,0.9673619631901841,0.69799601064306,0.5420560747663551,0.4084507042253521,0.465863453815261,0.4541662526930479
3,0.8417113410183962,0.5136210654290879,0.9693251533742331,0.7431350114416476,0.568,0.5,0.5318352059925093,0.5171661466292077
4,0.8510920596040008,0.5533435280557851,0.9710429447852761,0.7372369226802462,0.6052631578947368,0.4859154929577465,0.5390625,0.527671424608726
5,0.7911362146947283,0.453403600839418,0.9722699386503068,0.6733866202554764,0.704225352112676,0.352112676056338,0.4694835680751174,0.48604391847552475
6,0.8287486167961239,0.4011472428414518,0.9705521472392638,0.6657087196456133,0.6486486486486487,0.3380281690140845,0.4444444444444444,0.455178108988464
7,0.8106362558774973,0.5011826280628603,0.9734969325153374,0.7181442328008222,0.6847826086956522,0.44366197183098594,0.5384615384615385,0.5386179343063328
8,0.8264844597715968,0.40569474501442704,0.9693251533742331,0.6718610672425092,0.6024096385542169,0.352112676056338,0.4444444444444444,0.4462511342294315
9,0.823905165035471,0.5023023033498635,0.9703067484662576,0.72327954505574,0.5963302752293578,0.45774647887323944,0.5179282868525896,0.5075694513977206
10,0.8298900957230798,0.44269014921796374,0.9712883435582822,0.6762720999273034,0.6623376623376623,0.3591549295774648,0.4657534246575343,0.47484619452970045
11,0.8219830040502359,0.49915697304688866,0.9695705521472393,0.7228981568024981,0.5803571428571429,0.45774647887323944,0.5118110236220473,0.5000593715753854
12,0.8002259680636578,0.4124232278013594,0.9693251533742331,0.6820430592709575,0.5955056179775281,0.3732394366197183,0.4588744588744589,0.45682158452784855
13,0.8367783614987665,0.47201048609166546,0.9622085889570552,0.7462362530126091,0.4620253164556962,0.5140845070422535,0.4866666666666667,0.46782433149288194
14,0.8616205240596899,0.5583834647014144,0.9717791411042945,0.7308303162478558,0.6261682242990654,0.47183098591549294,0.5381526104417671,0.5294820809659301
15,0.8302482067589876,0.4661211290259665,0.972760736196319,0.7177628445475804,0.6631578947368421,0.44366197183098594,0.5316455696202532,0.5293179030047214
16,0.8063407140017833,0.45943535221249365,0.974478527607362,0.711864755786179,0.7261904761904762,0.4295774647887324,0.5398230088495576,0.54690809416448
17,0.8160849152888345,0.4618066006817428,0.9676073619631902,0.7116991294320717,0.543859649122807,0.43661971830985913,0.48437499999999994,0.470869289458836
18,0.8549345910192914,0.4863113315732542,0.9705521472392638,0.7030426904165905,0.6145833333333334,0.4154929577464789,0.4957983193277311,0.491021958691334
19,0.8121098827902579,0.46193867932916094,0.9668711656441717,0.7181057358644621,0.5289256198347108,0.4507042253521127,0.4866920152091255,0.4712943251513538
20,0.8119711147638436,0.5095556584960913,0.9725153374233129,0.7006657284157526,0.6744186046511628,0.4084507042253521,0.5087719298245613,0.5120685498266984
21,0.817950673785914,0.45686055842566975,0.97079754601227,0.6963818251487056,0.6263736263736264,0.4014084507042254,0.4892703862660944,0.4874803025656444
22,0.8146274033726898,0.4474377958832065,0.9695705521472393,0.7025341727456015,0.59,0.4154929577464789,0.48760330578512395,0.48013778540954355
23,0.8392278409843756,0.48420301899290724,0.9688343558282209,0.7462747499489693,0.5581395348837209,0.5070422535211268,0.5313653136531366,0.5159203187410932
24,0.8012358411849178,0.410414525939905,0.9688343558282209,0.7089407791779919,0.5700934579439252,0.4295774647887324,0.4899598393574297,0.4792715287840086
25,0.8052529517302136,0.44946563891373403,0.9695705521472393,0.716110162116866,0.5833333333333334,0.44366197183098594,0.5040000000000001,0.49347863208896403
26,0.8260010098731212,0.4772796707608337,0.9717791411042945,0.7172543268765914,0.6363636363636364,0.44366197183098594,0.5228215767634855,0.5175636781559279
27,0.7932732423015081,0.42803381897131204,0.9688343558282209,0.7021527844923596,0.5728155339805825,0.4154929577464789,0.48163265306122444,0.47238123425201967
28,0.8322679530015078,0.4929553517962501,0.9717791411042945,0.7104663321909591,0.6421052631578947,0.4295774647887324,0.5147679324894515,0.5115822115561697
29,0.8353369645792375,0.4669094552510628,0.9730061349693252,0.6771620058515343,0.7285714285714285,0.3591549295774648,0.48113207547169806,0.5000995337201537
30,0.825026947855452,0.47155541139858326,0.9685889570552147,0.7088136497602446,0.5648148148148148,0.4295774647887324,0.488,0.47681734739278875
31,0.8274889612273181,0.5234050604256647,0.9722699386503068,0.7310845750833503,0.638095238095238,0.47183098591549294,0.5425101214574898,0.5349549314531508
32,0.8033119899155933,0.414697175154444,0.9712883435582822,0.6762720999273034,0.6623376623376623,0.3591549295774648,0.4657534246575343,0.47484619452970045
33,0.8270699713153061,0.5298417868289628,0.9712883435582822,0.750940041469258,0.6033057851239669,0.5140845070422535,0.5551330798479087,0.5422444165851801
34,0.8194511590263678,0.4642651286634305,0.9695705521472393,0.7228981568024981,0.5803571428571429,0.45774647887323944,0.5118110236220473,0.5000593715753854
35,0.8226589386305118,0.45820717397642,0.9693251533742331,0.7193770300419348,0.5765765765765766,0.4507042253521127,0.5059288537549407,0.4943095276314841
36,0.8088707684704719,0.46597398970564463,0.9671165644171779,0.7385968493391061,0.5303030303030303,0.49295774647887325,0.510948905109489,0.4943112463558167
37,0.8217645563183321,0.5317065135991768,0.9732515337423313,0.7349870900971555,0.6601941747572816,0.4788732394366197,0.5551020408163265,0.5491069140211631
38,0.8367389692848164,0.510053525586912,0.9737423312883435,0.7148773648757534,0.6966292134831461,0.43661971830985913,0.5367965367965368,0.5392164836979889
39,0.8105144981252888,0.45215007769001575,0.9678527607361963,0.7152202561926351,0.5478260869565217,0.44366197183098594,0.490272373540856,0.4766754354271834
40,0.8197295903567859,0.4675132728665861,0.9712883435582822,0.6898480892985679,0.6470588235294118,0.3873239436619718,0.4845814977973568,0.4872439563639216
41,0.8422825281206691,0.4503694937906322,0.9693251533742331,0.7159830326991187,0.5779816513761468,0.44366197183098594,0.5019920318725101,0.4909826799895183
42,0.8323073452154575,0.49396907097664045,0.9717791411042945,0.6968903428196946,0.6551724137931034,0.4014084507042254,0.49781659388646293,0.4996010645402468
43,0.8111411924381274,0.4392145840457226,0.9703067484662576,0.6621875928850499,0.6438356164383562,0.33098591549295775,0.4372093023255814,0.4484910668629583
44,0.8028724086190164,0.4365632313005797,0.9683435582822086,0.7018985256568652,0.5619047619047619,0.4154929577464789,0.4777327935222672,0.4673899671334765
45,0.78320674108214,0.4291410765650171,0.9646625766871165,0.7305375604760012,0.4927536231884058,0.4788732394366197,0.4857142857142857,0.4674719789516235
46,0.8339215307098119,0.5202651441967607,0.9720245398773006,0.7207754536371548,0.64,0.4507042253521127,0.5289256198347108,0.5233814913559219
47,0.8312813570975818,0.45433597177067586,0.9717791411042945,0.6867083507912464,0.6666666666666666,0.38028169014084506,0.484304932735426,0.49062914612138586
48,0.8090551956539646,0.44336700462319073,0.9700613496932515,0.7095764262667282,0.5980392156862745,0.4295774647887324,0.5,0.4920612925305543
49,0.8018356771700633,0.5077030313776553,0.9732515337423313,0.7315930927543394,0.6633663366336634,0.47183098591549294,0.551440329218107,0.546370352356905
