,ROC-AUC,PR-AUC,ACCURACY,BALANCED ACCURACY,PRECISION,RECALL,F1 SCORE,MCC
17,0.796369112206931,0.4414514324596573,0.9668711656441717,0.7079237438360138,0.5304347826086957,0.4295774647887324,0.4747081712062257,0.4605149295983119
18,0.8402054841124038,0.47385633670757066,0.9734969325153374,0.6706282700013966,0.765625,0.34507042253521125,0.47572815533980584,0.5033508549080421
19,0.6287203260242871,0.20668801336058565,0.04392638036809816,0.49791579377101663,0.03470500743678731,0.9859154929577465,0.06704980842911878,-0.007659791623681116
20,0.7951291527451001,0.4897904120284598,0.9710429447852761,0.7066909465949012,0.625,0.4225352112676056,0.5042016806722689,0.49984460525303204
21,0.802263619857973,0.43986633227487065,0.97079754601227,0.7167458092056023,0.6116504854368932,0.44366197183098594,0.5142857142857142,0.506481536371639
22,0.8075332237513564,0.40957537095382296,0.9666257668711656,0.6806446356757376,0.53,0.3732394366197183,0.4380165289256199,0.4282453382738895
23,0.46888731320033084,0.04624249020292232,0.9651533742331289,0.5,0.0,0.0,0.0,0.0
24,0.47218909695140077,0.06456604310582342,0.9646625766871165,0.5031397385073216,0.25,0.007042253521126761,0.013698630136986302,0.036774694504240604
25,0.7925489627313844,0.4334890510204089,0.9717791411042945,0.6527683773630852,0.7213114754098361,0.30985915492957744,0.4334975369458128,0.46144081446053636
26,0.7339181286549707,0.2397934066787402,0.9683435582822086,0.5831086186583012,0.6857142857142857,0.16901408450704225,0.2711864406779661,0.3303372129478215
27,0.7815880791998367,0.4016128706628723,0.9712883435582822,0.6898480892985679,0.6470588235294118,0.3873239436619718,0.4845814977973568,0.4872439563639216
28,0.7001357240826089,0.20248559641270267,0.9658895705521472,0.5852313218236447,0.5319148936170213,0.176056338028169,0.26455026455026454,0.2927802012494432
29,0.8338704998871952,0.4590339831272814,0.9717791411042945,0.6867083507912464,0.6666666666666666,0.38028169014084506,0.484304932735426,0.49062914612138586
30,0.8261353015115867,0.4544294231757941,0.9676073619631902,0.7150931267748878,0.5431034482758621,0.44366197183098594,0.4883720930232558,0.4743959016396367
31,0.827458521789266,0.5101628831483624,0.9693251533742331,0.7329530194131992,0.5714285714285714,0.4788732394366197,0.5210727969348659,0.5074612241923716
32,0.7943457848540518,0.369398558442619,0.9685889570552147,0.6782676736748996,0.5777777777777777,0.36619718309859156,0.4482758620689655,0.44491118155318354
33,0.8308032788646449,0.5077034640260015,0.9712883435582822,0.6694841052416712,0.6712328767123288,0.34507042253521125,0.4558139534883721,0.46866782978907906
34,0.796714689356582,0.4485576474094481,0.9693251533742331,0.6990130459850381,0.5858585858585859,0.4084507042253521,0.48132780082987553,0.474107584239462
35,0.7956126026435755,0.42444412073457877,0.9703067484662576,0.6350356141425211,0.6842105263157895,0.2746478873239437,0.39195979899497496,0.4217373559794137
36,0.7949456208391973,0.4262644850462671,0.9678527607361963,0.6982502694785545,0.5523809523809524,0.4084507042253521,0.4696356275303644,0.45894434659351724
37,0.8102118942999467,0.505088973633965,0.9737423312883435,0.7250593569042018,0.6842105263157895,0.45774647887323944,0.5485232067510548,0.5470535944532731
38,0.8262552687086158,0.47720667144079704,0.9720245398773006,0.7173814562943386,0.6428571428571429,0.44366197183098594,0.525,0.5204365648039185
39,0.7829900839054157,0.4417614707996764,0.9703067484662576,0.6452176061709693,0.6666666666666666,0.29577464788732394,0.40975609756097564,0.43172249428833054
40,0.7022235114219515,0.16062307074272597,0.7082208588957055,0.5976873189301074,0.057480980557903634,0.4788732394366197,0.10264150943396225,0.07893739946957934
41,0.8217394885458185,0.43192286837132404,0.9693251533742331,0.7091950380134864,0.580952380952381,0.4295774647887324,0.49392712550607293,0.4842812082133951
42,0.8290825553371077,0.4713989187427261,0.9710429447852761,0.6897209598808206,0.6395348837209303,0.3873239436619718,0.48245614035087725,0.48413915801615587
43,0.8227207127842059,0.4354529797759375,0.9705521472392638,0.6521327302743488,0.6666666666666666,0.30985915492957744,0.4230769230769231,0.4420473634828779
